car_id,Column1,Column2
1028,1223,1559
1029,1348,1592
1030,1133,120
1031,341,744
1032,268,1905
1033,888,1638
1034,1130,532
1035,328,501
1036,1207,600
1037,999,1462
1038,355,991
1039,1305,16
1040,1318,2164
1041,637,135
1042,556,1917
1043,1160,320
1044,1264,2153
1045,818,747
1046,1174,2189
1047,218,329
1048,1636,1752
1049,1690,1319
1050,277,1679
1051,710,239
1052,704,427
1053,754,605
1054,1266,47
1055,1244,1679
1056,1523,291
1057,1263,1767
1058,532,149
1059,1236,714
1060,1624,1832
1061,1149,378
1062,60,214
1063,538,2017
1064,78,368
1065,619,2059
1066,437,2083
1067,262,1948
1068,1687,405
1069,1295,2185
1070,935,467
1071,1176,1768
1072,1308,1370
1073,1404,489
1074,697,1655
1075,832,387
1076,171,1017
1077,439,1713
1078,779,482
1079,261,2192
1080,1756,1534
1081,446,118
1082,936,620
1083,858,450
1084,823,979
1085,1615,705
1086,1112,1536
1087,9,539
1088,1732,36
1089,609,1285
1090,960,25
1091,229,330
1092,392,1939
1093,1109,492
1094,1090,1741
1095,928,1656
1096,1738,1874
1097,952,1880
1098,209,563
1099,1274,2
1100,1594,550
1101,1754,1688
1102,244,195
1103,152,698
1104,168,750
1105,199,272
1106,742,1284
1107,1181,1967
1108,137,834
1109,956,1703
1110,48,968
1111,897,582
1112,974,2026
1113,1049,936
1114,1360,70
1115,1250,1824
1116,818,959
1117,692,1416
1118,786,917
1119,445,1433
1120,1422,1938
1121,1280,2096
1122,849,637
1123,677,1762
1124,183,1269
1125,1215,755
1126,1402,1194
1127,463,1997
1128,223,1370
1129,702,788
1130,572,2110
1131,882,792
1132,1738,679
1133,649,679
1134,1041,743
1135,56,595
1136,533,1651
1137,1359,1066
1138,548,511
1139,41,1132
1140,310,274
1141,657,863
1142,1398,2110
1143,1273,12
1144,63,41
1145,327,936
1146,939,195
1147,62,129
1148,1475,1571
1149,1300,1296
1150,369,819
1151,580,910
1152,1168,350
1153,1613,967
1154,905,155
1155,635,1277
1156,1577,1349
1157,41,944
1158,860,1327
1159,1430,918
1160,848,637
1161,557,1182
1162,7,1727
1163,1380,643
1164,1460,1668
1165,45,2154
1166,193,752
1167,225,2094
1168,1466,1340
1169,1144,1735
1170,1630,1445
1171,1412,2117
1172,1381,19
1173,682,1210
1174,109,239
1175,1455,1829
1176,1028,1545
1177,1067,1919
1178,879,140
1179,1729,855
1180,1044,968
1181,402,508
1182,1538,1500
1183,171,1880
1184,97,194
1185,14,1598
1186,1440,1770
1187,727,1896
1188,899,1847
1189,236,150
1190,610,234
1191,814,1463
1192,1165,371
1193,775,2203
1194,764,603
1195,155,1299
1196,1272,1182
1197,306,1257
1198,425,74
1199,1041,1506
1200,961,1085
1201,853,496
1202,1754,882
1203,1234,1264
1204,387,1423
1205,160,590
1206,210,1085
1207,1453,1885
1208,687,1509
1209,897,985
1210,1724,1703
1211,1589,1814
1212,1419,264
1213,13,1490
1214,801,2006
1215,337,1209
1216,1062,1788
1217,1247,684
1218,478,1276
1219,222,1863
1220,254,323
1221,371,1280
1222,1395,1528
1223,266,614
1224,116,1418
1225,1211,340
1226,1712,292
1227,910,1969
1228,1512,1673
1229,1449,1257
1230,860,840
1231,120,539
1232,492,1136
1233,659,276
1234,761,1013
1235,1283,1395
1236,1526,2161
1237,857,1211
1238,1187,216
1239,614,846
1240,1566,70
1241,721,1860
1242,1163,1980
1243,127,1826
1244,1558,452
1245,1423,990
1246,1355,2096
1247,849,854
1248,1381,965
1249,1189,1729
1250,1584,336
1251,698,1344
1252,1151,1029
1253,470,915
1254,230,2061
1255,1264,250
1256,33,1643
1257,78,2152
1258,386,1325
1259,347,2184
1260,337,108
1261,60,337
1262,1352,54
1263,1683,1684
1264,1492,1066
1265,955,1306
1266,847,1464
1267,883,1864
1268,1065,1986
1269,1149,34
1270,785,1403
1271,1100,427
1272,1622,1313
1273,1724,432
1274,1395,1378
1275,1483,1445
1276,1292,820
1277,996,1828
1278,1491,679
1279,1193,1565
1280,1247,1068
1281,941,951
1282,333,1648
1283,15,205
1284,1033,827
1285,757,536
1286,246,1074
1287,1228,959
1288,1693,90
1289,283,1807
1290,1569,448
1291,1545,1456
1292,498,841
1293,108,1793
1294,1425,639
1295,958,1270
1296,1119,812
1297,196,1961
1298,822,2162
1299,694,1413
1300,703,635
1301,1556,674
1302,900,1850
1303,993,1233
1304,241,1255
1305,212,987
1306,856,1524
1307,1759,723
1308,1410,2015
1309,182,1397
1310,131,2195
1311,547,332
1312,136,1730
1313,1146,701
1314,485,2059
1315,1343,1803
1316,1021,52
1317,758,1670
1318,177,2132
1319,1438,152
1320,1691,1004
1321,1495,219
1322,1574,92
1323,1026,57
1324,843,993
1325,59,797
1326,1328,735
1327,969,1212
1328,1085,879
1329,1729,1125
1330,675,68
1331,1754,881
1332,370,851
1333,1108,2030
1334,1007,520
1335,1125,1835
1336,287,401
1337,517,415
1338,947,156
1339,345,1543
1340,520,652
1341,350,1667
1342,710,1680
1343,325,1255
1344,1494,914
1345,1452,2162
1346,1441,1891
1347,808,105
1348,792,538
1349,1511,2081
1350,706,1669
1351,1697,443
1352,218,374
1353,34,1094
1354,186,1863
1355,282,1365
1356,1552,887
1357,832,1596
1358,1043,1944
1359,1726,1049
1360,475,729
1361,1528,528
1362,989,1526
1363,1760,1188
1364,708,13
1365,546,973
1366,1232,996
1367,963,673
1368,1577,421
1369,566,1724
1370,1576,437
1371,1136,2030
1372,1180,1241
1373,800,1757
1374,350,427
1375,879,884
1376,719,480
1377,330,1248
1378,712,1700
1379,1110,655
1380,905,520
1381,1636,2130
1382,1595,861
1383,36,970
1384,718,429
1385,111,389
1386,1208,1604
1387,1686,544
1388,1417,2136
1389,716,1107
1390,476,566
1391,1163,1969
1392,299,844
1393,165,324
1394,111,220
1395,1512,1663
1396,263,2063
1397,249,453
1398,304,242
1399,529,6
1400,391,1403
1401,1169,225
1402,358,1944
1403,569,1095
1404,1456,452
1405,807,1252
1406,860,1344
1407,604,170
1408,1182,1088
1409,305,1226
1410,1168,711
1411,917,622
1412,1598,557
1413,724,1699
1414,363,1061
1415,1411,979
1416,1558,172
1417,1495,305
1418,1163,66
1419,565,1146
1420,148,393
1421,1171,164
1422,1006,1610
1423,454,1524
1424,1212,1075
1425,1183,1281
1426,487,1747
1427,1565,557
1428,960,1481
1429,419,1342
1430,1642,378
1431,1245,1943
1432,846,1397
1433,55,1916
1434,1346,156
1435,757,1125
1436,1545,738
1437,694,1258
1438,441,1191
1439,1615,1619
1440,963,1188
1441,39,354
1442,432,571
1443,1747,1551
1444,1559,1437
1445,490,683
1446,1767,1756
1447,1287,1777
1448,1461,216
1449,304,1689
1450,1213,436
1451,1102,438
1452,1045,1506
1453,1235,765
1454,173,1002
1455,696,1940
1456,836,358
1457,601,964
1458,205,1558
1459,635,1961
1460,1271,551
1461,721,1711
1462,1529,2043
1463,628,1563
1464,1614,67
1465,577,1544
1466,105,1673
1467,1272,782
1468,1751,1871
1469,1052,1479
1470,1148,1737
1471,1326,1840
1472,1199,552
1473,237,438
1474,92,782
1475,1455,496
1476,1054,2013
1477,1351,29
1478,685,1456
1479,553,42
1480,1557,1971
1481,469,2217
1482,1458,1275
1483,1488,2213
1484,167,225
1485,839,11
1486,1540,1433
1487,4,1919
1488,1732,382
1489,188,1801
1490,1664,70
1491,1749,904
1492,437,639
1493,1290,918
1494,545,1181
1495,658,908
1496,1184,986
1497,3,1480
1498,1567,1416
1499,1192,1893
1500,1575,726
1501,1125,2191
1502,796,948
1503,187,1781
1504,580,49
1505,1276,11
1506,17,410
1507,1110,8
1508,176,231
1509,1664,1426
1510,1560,1492
1511,724,2058
1512,1474,2033
1513,924,290
1514,663,635
1515,260,1118
1516,1594,9
1517,697,224
1518,1048,648
1519,196,2208
1520,1418,1173
1521,644,787
1522,991,1120
1523,952,1126
1524,1431,1463
1525,1689,1081
1526,1017,425
1527,1101,1312
1528,980,509
1529,789,470
1530,1595,119
1531,358,224
1532,1554,1675
1533,1674,820
1534,1062,1536
1535,236,767
1536,1148,516
1537,1512,1702
1538,705,1049
1539,304,1313
1540,691,2163
1541,1104,1707
1542,1262,2088
1543,799,1787
1544,308,875
1545,980,1888
1546,171,1708
1547,1375,1898
1548,750,2021
1549,975,1107
1550,1468,958
1551,1244,730
1552,109,7
1553,666,348
1554,358,1517
1555,849,190
1556,139,2033
1557,685,1910
1558,1406,1917
1559,846,2001
1560,1575,548
1561,29,1361
1562,635,550
1563,719,458
1564,1209,2029
1565,207,488
1566,390,1039
1567,1605,1549
1568,810,1173
1569,933,301
1570,349,2070
1571,263,1891
1572,1699,1310
1573,818,1855
1574,1196,1093
1575,793,133
1576,1140,213
1577,189,1343
1578,1540,1202
1579,1303,1604
1580,903,579
1581,175,1809
1582,1020,1141
1583,1574,1432
1584,717,2151
1585,492,1323
1586,1204,1097
1587,54,780
1588,280,1063
1589,1367,594
1590,661,1037
1591,39,773
1592,513,218
1593,705,678
1594,699,1339
1595,1145,521
1596,466,131
1597,909,1930
1598,1185,398
1599,1238,752
1600,497,881
1601,392,2165
1602,1655,185
1603,738,2015
1604,43,2144
1605,615,2150
1606,332,1608
1607,480,2024
1608,396,1355
1609,753,1897
1610,1493,592
1611,1745,1552
1612,1059,1151
1613,138,1258
1614,118,1473
1615,251,1789
1616,365,73
1617,783,1133
1618,1705,359
1619,1709,1561
1620,770,13
1621,1650,1943
1622,1765,547
1623,1317,1902
1624,44,1910
1625,383,525
1626,450,1072
1627,875,830
1628,187,2
1629,1578,1676
1630,1725,1706
1631,453,563
1632,1269,1110
1633,1699,254
1634,1658,563
1635,906,101
1636,275,1185
1637,643,424
1638,1248,1864
1639,1321,399
1640,15,1278
1641,862,837
1642,1168,1348
1643,969,1450
1644,1008,19
1645,408,1842
1646,1495,1408
1647,223,744
1648,709,841
1649,1395,249
1650,1163,1745
1651,1025,1586
1652,775,990
1653,675,2011
1654,1287,1492
1655,519,772
1656,132,1458
1657,829,2204
1658,1373,481
1659,540,1725
1660,420,1008
1661,1282,729
1662,977,1082
1663,1570,187
1664,1645,1564
1665,664,486
1666,817,497
1667,960,1411
1668,1490,1718
1669,1040,1123
1670,15,830
1671,60,669
1672,383,1833
1673,1454,585
1674,1223,2133
1675,271,1046
1676,791,82
1677,169,154
1678,1330,381
1679,1042,1582
1680,1624,1856
1681,1577,1080
1682,1242,194
1683,491,2101
1684,265,246
1685,296,1847
1686,360,989
1687,1480,1083
1688,164,501
1689,944,1035
1690,1342,1061
1691,1209,1952
1692,1675,207
1693,514,973
1694,676,1407
1695,1440,1526
1696,358,509
1697,201,1892
1698,1443,564
1699,104,250
1700,1671,2086
1701,525,1052
1702,1470,1406
1703,362,557
1704,962,739
1705,323,1083
1706,692,388
1707,500,1509
1708,1639,1233
1709,292,1658
1710,328,985
1711,574,1714
1712,1485,1818
1713,1505,284
1714,509,1484
1715,1677,77
1716,1209,1449
1717,1517,197
1718,383,69
1719,551,1167
1720,803,770
1721,108,1782
1722,33,232
1723,282,355
1724,1550,1492
1725,1166,1879
1726,1142,916
1727,18,1107
1728,138,1133
1729,768,1215
1730,306,1861
1731,397,1172
1732,928,1210
1733,801,1656
1734,175,970
1735,551,264
1736,330,1292
1737,1321,732
1738,1157,436
1739,1279,960
1740,164,2209
1741,154,1307
1742,146,1764
1743,383,94
1744,420,1820
1745,960,970
1746,1143,100
1747,1675,2105
1748,188,262
1749,927,1065
1750,1331,306
1751,684,1989
1752,1373,272
1753,1277,808
1754,1131,403
1755,1520,1423
1756,60,1928
1757,1738,1056
1758,55,1640
1759,258,1613
1760,209,1209
1761,124,1871
1762,806,2156
1763,1568,1221
1764,603,1059
1765,1581,734
1766,1511,1619
1767,1134,1660
1768,915,1694
1769,970,1355
1770,1274,1473
1771,634,862
1772,1671,1993
1773,242,1641
1774,1513,1203
1775,1735,258
1776,317,630
1777,831,172
1778,89,1786
1779,1222,855
1780,1321,1655
1781,717,1665
1782,1196,2089
1783,1314,556
1784,52,432
1785,653,1616
1786,1356,1382
1787,1689,1069
1788,1625,1486
1789,249,575
1790,745,473
1791,1230,2113
1792,911,2076
1793,1302,2095
1794,96,1134
1795,184,1551
1796,485,2191
1797,1639,1373
1798,315,1409
1799,659,415
1800,1054,652
1801,99,1409
1802,220,1224
1803,1335,1824
1804,757,1086
1805,72,439
1806,497,412
1807,786,1012
1808,898,1676
1809,1168,1873
1810,315,435
1811,611,2158
1812,787,7
1813,655,607
1814,1022,2167
1815,1078,1438
1816,1591,27
1817,737,593
1818,522,1115
1819,1086,2135
1820,513,1353
1821,602,180
1822,1728,1987
1823,1078,677
1824,1004,705
1825,1167,999
1826,1059,820
1827,1156,1767
1828,352,1167
1829,1440,1652
1830,762,1463
1831,565,953
1832,164,997
1833,1482,350
1834,203,1882
1835,1695,1322
1836,1374,941
1837,82,1229
1838,1190,584
1839,1263,1437
1840,428,98
1841,655,1361
1842,677,92
1843,385,1512
1844,1639,1389
1845,931,1365
1846,1036,1846
1847,316,863
1848,1598,861
1849,1398,1860
1850,23,573
1851,1606,680
1852,607,382
1853,1197,1266
1854,34,1412
1855,1638,536
1856,667,1212
1857,696,795
1858,415,1431
1859,505,229
1860,305,42
1861,1129,2000
1862,513,1770
1863,712,684
1864,537,1410
1865,717,34
1866,1555,225
1867,349,1579
1868,728,1853
1869,1289,86
1870,44,1957
1871,1511,495
