car_id,Column1,Column2
240,781,748
241,443,1110
242,443,1110
243,629,844
244,443,1110
245,273,1359
246,754,785
247,443,1110
248,443,1110
249,371,1194
250,443,1110
251,443,1110
252,752,570
253,443,1110
254,443,1110
255,443,1110
256,443,1110
257,443,1110
258,443,1110
259,443,1110
260,443,1110
261,323,1429
262,443,1110
263,443,1110
264,443,1110
265,436,1097
266,440,1102
267,443,1110
268,443,1110
269,443,1110
270,443,1110
271,443,1110
272,443,1110
273,443,1110
274,443,1110
275,443,1110
276,443,1110
277,443,1110
278,443,1110
279,781,748
280,443,1110
281,443,1110
282,807,804
283,443,1110
284,443,1110
285,443,1110
286,443,1110
287,756,789
288,443,1110
289,542,936
290,443,1110
291,750,773
292,443,1110
293,443,1110
294,443,1110
295,443,1110
296,426,1086
297,443,1110
298,484,1027
299,443,1110
300,443,1110
301,443,1110
302,443,1110
303,812,738
304,889,526
305,443,1110
306,434,1107
307,443,1110
308,443,1110
309,443,1110
310,438,1099
311,443,1110
312,443,1110
313,443,1110
314,566,889
315,443,1110
316,443,1110
317,438,1106
318,443,1110
319,443,1110
320,443,1110
321,756,789
322,911,647
323,443,1110
324,497,1017
325,443,1110
326,443,1110
327,443,1110
328,498,1016
329,443,1110
330,443,1110
331,443,1110
332,443,1110
333,443,1110
334,443,1110
335,443,1110
336,443,1110
337,443,1110
338,1387,1721
339,443,1110
340,443,1110
341,443,1110
342,443,1110
343,443,1110
344,443,1110
345,443,1110
346,722,814
347,443,1110
348,443,1110
349,440,1102
350,443,1110
351,443,1110
352,443,1110
353,542,936
354,443,1110
355,443,1110
356,443,1110
357,781,748
358,443,1110
359,517,941
360,443,1110
361,542,936
362,443,1110
363,443,1110
364,517,941
365,443,1110
366,443,1110
367,443,1110
368,781,748
369,443,1110
370,443,1110
371,443,1110
372,443,1110
373,517,941
374,443,1110
375,443,1110
376,443,1110
377,441,1099
378,443,1110
379,443,1110
380,443,1110
381,1001,863
382,798,628
383,889,526
384,443,1110
385,443,1110
386,443,1110
387,443,1110
388,443,1110
389,443,1110
390,443,1110
391,443,1110
392,443,1110
393,443,1110
394,443,1110
395,443,1110
396,443,1110
397,517,941
398,443,1110
399,443,1110
400,443,1110
401,443,1110
402,443,1110
403,443,1110
404,443,1110
405,443,1110
406,443,1110
407,443,1110
408,577,886
409,443,1110
410,443,1110
411,443,1110
412,443,1110
413,443,1110
414,443,1110
415,443,1110
416,443,1110
417,443,1110
418,923,637
419,443,1110
420,436,1105
421,443,1110
422,443,1110
423,443,1110
424,443,1110
425,443,1110
426,443,1110
427,443,1110
428,443,1110
429,443,1110
430,443,1110
431,443,1110
432,443,1110
433,861,708
434,657,972
435,889,526
436,889,526
437,443,1110
438,443,1110
439,443,1110
440,443,1110
441,443,1110
442,443,1110
443,443,1110
444,443,1110
445,443,1110
446,443,1110
447,443,1110
448,443,1110
449,443,1110
450,443,1110
451,752,570
452,443,1110
453,443,1110
454,428,1098
455,428,1098
456,443,1110
457,441,1099
458,443,1110
459,443,1110
460,443,1110
461,443,1110
462,909,650
463,443,1110
464,443,1110
465,443,1110
466,752,570
467,862,806
468,443,1110
469,443,1110
470,443,1110
471,443,1110
472,517,941
473,443,1110
474,443,1110
475,443,1110
476,443,1110
477,443,1110
478,464,1012
479,443,1110
480,443,1110
481,443,1110
482,443,1110
483,752,570
484,916,650
485,766,766
486,443,1110
487,443,1110
488,441,1099
489,435,1101
490,443,1110
491,443,1110
492,443,1110
493,443,1110
494,443,1110
495,545,919
496,752,570
497,443,1110
498,443,1110
499,443,1110
500,443,1110
501,856,829
502,443,1110
503,443,1110
504,910,670
505,443,1110
506,545,919
507,443,1110
508,443,1110
509,856,829
510,720,784
511,443,1110
512,443,1110
513,443,1110
514,443,1110
515,443,1110
516,443,1110
517,443,1110
518,440,1102
519,464,1012
520,443,1110
521,963,552
522,682,815
523,443,1110
524,443,1110
525,443,1110
526,722,814
527,722,814
528,722,814
529,722,814
530,464,1012
531,722,814
532,464,1012
533,464,1012
534,464,1012
535,722,814
536,722,814
537,722,814
538,545,919
539,464,1012
540,464,1012
541,722,814
542,443,1110
543,637,907
544,549,915
545,722,814
546,722,814
547,722,814
548,443,1110
549,722,814
550,443,1110
551,443,1110
552,441,1099
553,443,1110
554,722,814
555,722,814
556,464,1012
557,1523,777
558,722,814
559,464,1012
560,722,814
561,464,1012
562,722,814
563,722,814
564,722,814
565,722,814
566,722,814
567,722,814
568,722,814
569,722,814
570,722,814
571,722,814
572,629,481
573,722,814
574,464,1012
575,545,919
576,464,1012
577,464,1012
578,722,814
579,464,1012
580,722,814
581,1523,777
582,464,1012
583,464,1012
584,464,1012
585,856,829
586,1523,777
587,722,814
588,722,814
589,1140,591
590,722,814
591,464,1012
592,1523,777
593,722,814
594,722,814
595,464,1012
596,464,1012
597,464,1012
598,722,814
599,856,829
600,464,1012
601,722,814
602,464,1012
603,464,1012
604,722,814
605,722,814
606,722,814
607,464,1012
608,464,1012
609,722,814
610,464,1012
611,464,1012
612,722,814
613,722,814
614,464,1012
615,722,814
616,722,814
617,464,1012
618,856,829
619,722,814
620,464,1012
621,722,814
622,722,814
623,722,814
624,722,814
625,347,1190
626,722,814
627,722,814
628,1140,591
629,464,1012
630,856,829
631,722,814
632,464,1012
633,464,1012
634,856,829
635,722,814
636,722,814
637,856,829
638,464,1012
639,856,829
640,722,814
641,722,814
642,464,1012
643,464,1012
644,856,829
645,722,814
646,464,1012
647,856,829
648,722,814
649,722,814
650,856,829
651,545,919
652,722,814
653,722,814
654,347,1190
655,347,1190
656,347,1190
657,347,1190
658,347,1190
659,347,1190
660,347,1190
661,347,1190
662,347,1190
663,347,1190
664,347,1190
665,347,1190
666,464,1012
667,464,1012
668,464,1012
669,464,1012
670,722,814
671,722,814
672,464,1012
673,722,814
674,856,829
675,722,814
676,464,1012
677,464,1012
678,856,829
679,722,814
680,722,814
681,856,829
682,464,1012
683,856,829
684,722,814
685,722,814
686,464,1012
687,722,814
688,722,814
689,1523,777
690,722,814
691,722,814
692,464,1012
693,464,1012
694,464,1012
695,856,829
696,722,814
697,722,814
698,722,814
699,464,1012
700,856,829
701,722,814
702,722,814
703,722,814
704,722,814
705,629,481
706,464,1012
707,464,1012
708,464,1012
709,722,814
710,722,814
711,629,481
712,464,1012
713,464,1012
714,464,1012
715,464,1012
716,722,814
717,464,1012
718,464,1012
719,464,1012
720,464,1012
721,464,1012
722,722,814
723,464,1012
724,464,1012
725,722,814
726,722,814
727,722,814
728,722,814
729,722,814
730,722,814
731,722,814
732,464,1012
733,464,1012
734,464,1012
735,464,1012
736,464,1012
737,722,814
738,464,1012
739,464,1012
740,464,1012
741,464,1012
742,464,1012
743,722,814
744,464,1012
745,464,1012
746,464,1012
747,464,1012
748,722,814
749,722,814
750,722,814
751,722,814
752,464,1012
753,464,1012
754,464,1012
755,722,814
756,629,481
757,347,1190
758,347,1190
759,722,814
760,722,814
761,722,814
762,722,814
763,722,814
764,722,814
765,722,814
766,979,601
767,979,601
768,722,814
769,722,814
770,722,814
771,722,814
772,722,814
773,464,1012
774,464,1012
775,722,814
776,722,814
777,722,814
778,464,1012
779,464,1012
780,464,1012
781,464,1012
782,722,814
783,722,814
784,323,1429
785,464,1012
786,464,1012
787,464,1012
788,722,814
789,722,814
790,722,814
791,464,1012
792,722,814
793,722,814
794,323,1429
795,722,814
796,722,814
797,722,814
798,722,814
799,545,919
800,722,814
801,722,814
802,464,1012
803,464,1012
804,722,814
805,722,814
806,464,1012
807,722,814
808,722,814
809,323,1429
810,323,1429
811,464,1012
812,464,1012
813,722,814
814,722,814
815,722,814
816,464,1012
817,722,814
818,464,1012
819,545,919
820,722,814
821,629,481
822,722,814
823,629,481
824,629,481
825,464,1012
826,464,1012
827,464,1012
828,464,1012
829,722,814
830,722,814
831,464,1012
832,464,1012
833,464,1012
834,629,481
835,464,1012
836,722,814
837,464,1012
838,464,1012
839,464,1012
840,722,814
841,464,1012
842,722,814
843,722,814
844,722,814
845,722,814
846,979,601
847,722,814
848,979,601
849,722,814
850,722,814
851,464,1012
852,722,814
853,464,1012
854,464,1012
855,464,1012
856,464,1012
857,722,814
858,464,1012
859,464,1012
860,464,1012
861,464,1012
862,722,814
863,464,1012
864,464,1012
865,722,814
866,464,1012
867,464,1012
868,722,814
869,722,814
870,722,814
871,464,1012
872,722,814
873,464,1012
874,722,814
875,464,1012
876,464,1012
877,722,814
878,464,1012
879,856,829
880,722,814
881,464,1012
882,464,1012
883,722,814
884,722,814
885,722,814
886,722,814
887,722,814
888,629,481
889,722,814
890,464,1012
891,722,814
892,464,1012
893,722,814
894,464,1012
895,629,481
896,629,481
897,464,1012
898,464,1012
899,464,1012
900,464,1012
901,722,814
902,464,1012
903,722,814
904,722,814
905,1523,777
906,722,814
907,722,814
908,722,814
909,722,814
910,464,1012
911,464,1012
912,464,1012
913,464,1012
914,464,1012
915,722,814
916,722,814
917,722,814
918,722,814
919,722,814
920,464,1012
921,722,814
922,629,481
923,464,1012
924,464,1012
925,464,1012
926,629,481
927,323,1429
928,722,814
929,722,814
930,722,814
931,722,814
932,979,601
933,722,814
934,722,814
935,464,1012
936,464,1012
937,464,1012
938,722,814
939,464,1012
940,464,1012
941,464,1012
942,464,1012
943,464,1012
944,722,814
945,464,1012
946,722,814
947,464,1012
948,347,1190
949,722,814
950,464,1012
951,464,1012
952,722,814
953,645,843
954,722,814
955,722,814
956,722,814
957,722,814
958,722,814
959,1523,777
960,722,814
961,629,481
962,629,481
963,629,481
964,347,1190
965,347,1190
966,722,814
967,722,814
968,722,814
969,323,1429
970,323,1429
971,323,1429
972,856,829
973,856,829
974,722,814
975,722,814
976,722,814
977,722,814
978,722,814
979,464,1012
980,722,814
981,464,1012
982,722,814
983,629,481
984,856,829
985,722,814
986,722,814
987,856,829
988,856,829
989,1523,777
990,629,481
991,1523,777
992,722,814
993,722,814
994,464,1012
995,464,1012
996,464,1012
997,722,814
998,722,814
999,464,1012
1000,722,814
1001,722,814
1002,1140,591
1003,464,1012
1004,722,814
1005,722,814
1006,722,814
1007,464,1012
1008,464,1012
1009,464,1012
1010,464,1012
1011,722,814
1012,1140,591
1013,722,814
1014,722,814
1015,722,814
1016,629,481
1017,629,481
1018,1523,777
1019,464,1012
1020,464,1012
1021,722,814
1022,464,1012
1023,464,1012
1024,722,814
1025,464,1012
1026,722,814
1027,722,814
1028,856,829
1029,464,1012
1030,722,814
1031,464,1012
1032,347,1190
1033,464,1012
1034,464,1012
1035,722,814
1036,464,1012
1037,464,1012
1038,464,1012
1039,464,1012
1040,464,1012
1041,722,814
1042,629,481
1043,629,481
1044,347,1190
1045,722,814
1046,722,814
1047,1523,777
1048,1523,777
1049,464,1012
1050,464,1012
1051,722,814
1052,856,829
1053,722,814
1054,722,814
1055,722,814
1056,722,814
1057,464,1012
1058,722,814
1059,1523,777
1060,464,1012
1061,1523,777
1062,1523,777
1063,1523,777
1064,722,814
1065,722,814
1066,464,1012
1067,464,1012
1068,722,814
1069,722,814
1070,464,1012
1071,464,1012
1072,856,829
1073,722,814
1074,856,829
1075,347,1190
1076,722,814
1077,722,814
1078,722,814
1079,464,1012
1080,722,814
1081,722,814
1082,629,481
1083,722,814
1084,464,1012
1085,464,1012
1086,722,814
1087,464,1012
1088,722,814
1089,1523,777
1090,464,1012
1091,722,814
1092,722,814
1093,722,814
1094,464,1012
1095,722,814
1096,722,814
1097,722,814
1098,464,1012
1099,464,1012
1100,722,814
1101,722,814
1102,722,814
1103,722,814
1104,722,814
1105,722,814
1106,722,814
1107,1523,777
1108,1523,777
1109,464,1012
1110,464,1012
1111,629,481
1112,464,1012
1113,722,814
1114,464,1012
1115,722,814
1116,464,1012
1117,856,829
1118,722,814
1119,722,814
1120,464,1012
1121,722,814
1122,722,814
1123,545,919
1124,629,481
1125,464,1012
1126,856,829
1127,856,829
1128,722,814
1129,629,481
1130,464,1012
1131,347,1190
1132,464,1012
1133,464,1012
1134,545,919
1135,722,814
1136,629,481
1137,629,481
1138,856,829
1139,464,1012
1140,464,1012
1141,464,1012
1142,464,1012
1143,464,1012
1144,464,1012
1145,464,1012
1146,464,1012
1147,464,1012
1148,722,814
1149,722,814
1150,629,481
1151,629,481
1152,464,1012
1153,629,481
1154,629,481
1155,464,1012
1156,464,1012
1157,464,1012
1158,545,919
1159,722,814
1160,856,829
1161,722,814
1162,722,814
1163,722,814
1164,545,919
1165,629,481
1166,629,481
1167,629,481
1168,629,481
1169,443,1110
1170,443,1110
1171,443,1110
1172,483,1028
1173,906,658
1174,715,530
1175,443,1110
1176,715,530
1177,429,1092
1178,429,1092
1179,429,1092
1180,429,1092
1181,429,1092
1182,429,1092
1183,782,778
1184,782,778
1185,752,570
1186,752,570
1187,896,655
1188,752,570
1189,752,570
1190,756,770
1191,1047,854
1192,752,570
1193,752,570
1194,429,1089
1195,740,576
1196,740,576
1197,740,576
1198,629,481
1199,629,481
1200,629,481
1201,629,481
1202,722,814
1203,856,829
1204,722,814
1205,629,481
1206,464,1012
1207,464,1012
1208,464,1012
1209,464,1012
1210,464,1012
1211,464,1012
1212,722,814
1213,722,814
1214,464,1012
1215,722,814
1216,464,1012
1217,722,814
1218,722,814
1219,629,481
1220,464,1012
1221,464,1012
1222,464,1012
1223,722,814
1224,629,481
1225,464,1012
1226,722,814
1227,722,814
1228,629,481
1229,629,481
1230,629,481
1231,629,481
1232,722,814
1233,629,481
1234,629,481
1235,464,1012
1236,722,814
1237,722,814
1238,1140,591
1239,856,829
1240,722,814
1241,856,829
1242,464,1012
1243,464,1012
1244,722,814
1245,464,1012
1246,545,919
1247,722,814
1248,722,814
1249,629,481
1250,464,1012
1251,464,1012
1252,464,1012
1253,464,1012
1254,722,814
1255,464,1012
1256,464,1012
1257,464,1012
1258,645,843
1259,856,829
1260,856,829
1261,856,829
1262,856,829
1263,464,1012
1264,722,814
1265,637,907
1266,637,907
1267,557,940
1268,557,940
1269,1800,1241
1270,1800,1241
1271,1523,777
1272,637,907
1273,637,907
1274,1413,658
1275,1462,381
1276,1593,830
1277,1625,864
1278,1606,847
1279,1598,851
1280,1600,855
1281,1585,835
1282,1480,736
1283,1491,741
1284,1489,738
1285,1594,803
1286,1594,803
1287,1594,803
1288,1331,571
1289,1320,560
1290,1375,603
1291,637,907
1292,637,907
1293,1375,603
1294,1614,871
1295,1594,848
1296,1533,886
1297,443,1110
1298,441,1099
1299,1511,765
1300,438,1099
1301,433,1093
1302,438,1099
1303,443,1110
1304,1406,619
1305,1358,632
1306,1705,808
1307,1347,538
1308,1548,905
1309,1604,912
1310,1604,912
1311,1330,695
1312,1594,767
1313,1594,767
1314,1400,814
1315,1446,778
1316,426,1086
1317,443,1110
1318,1533,886
1319,1534,890
1320,1374,586
1321,1533,886
1322,440,1103
1323,443,1110
1324,443,1110
1325,537,922
1326,1527,891
1327,1375,603
1328,1396,616
1329,1534,890
1330,1548,905
1331,1548,905
1332,1534,890
1333,443,1110
1334,1534,890
1335,1375,603
1336,1375,603
1337,443,1110
1338,1533,886
1339,1534,890
1340,1375,603
1341,1534,890
1342,1533,886
1343,429,1091
1344,443,1110
1345,1533,886
1346,1375,603
1347,1523,777
1348,1523,777
1349,1523,777
1350,1523,777
1351,1523,777
1352,1523,777
1353,1523,777
1354,1523,777
1355,1375,603
1356,1720,816
1357,1375,603
1358,1533,886
1359,432,1096
1360,432,1096
1361,432,1096
1362,1533,886
1363,1534,890
1364,1650,729
1365,1602,766
1366,1324,794
1367,584,879
1368,521,1019
1369,438,1099
1370,464,1012
1371,1533,886
1372,1534,890
1373,1375,603
1374,1375,603
1375,1533,886
1376,443,1110
1377,1533,886
1378,1534,890
1379,1375,603
1380,1523,777
1381,443,1110
1382,1533,886
1383,1527,891
1384,1534,890
1385,1375,603
1386,1375,603
1387,1585,835
1388,1593,857
1389,1593,848
1390,443,1110
1391,464,1012
1392,1534,890
1393,1375,603
1394,1406,619
1395,1406,619
1396,1406,619
1397,1375,603
1398,441,1099
1399,443,1110
1400,1533,886
1401,1534,890
1402,1375,603
1403,1375,603
1404,443,1110
1405,443,1110
1406,1533,886
1407,1534,890
1408,1375,603
1409,1375,603
1410,443,1110
1411,1533,886
1412,1534,890
1413,1375,603
1414,1375,603
1415,1545,895
1416,1533,886
1417,881,840
1418,443,1110
1419,443,1110
1420,438,1099
1421,443,1110
1422,440,1103
1423,1533,886
1424,1534,890
1425,1534,890
1426,1375,603
1427,1406,619
1428,1375,603
1429,1533,886
1430,443,1110
1431,1533,886
1432,1534,890
1433,1375,603
1434,1559,867
1435,1375,603
1436,1707,784
1437,1706,782
1438,1480,736
1439,1480,736
1440,1585,835
1441,1593,848
1442,1572,868
1443,1549,871
1444,1560,868
1445,1556,864
1446,1579,832
1447,1375,603
1448,443,1110
1449,426,1086
1450,426,1086
1451,443,1110
1452,1533,886
1453,1527,891
1454,1534,890
1455,1375,603
1456,1406,639
1457,1519,882
1458,1585,877
1459,1604,839
1460,443,1110
1461,1533,886
1462,1534,890
1463,1375,603
1464,1375,603
1465,1548,871
1466,1580,831
1467,1575,856
1468,1604,839
1469,1594,848
1470,1593,848
1471,443,1110
1472,438,1099
1473,443,1110
1474,536,923
1475,443,1110
1476,1533,886
1477,1534,890
1478,1375,603
1479,1330,695
1480,443,1110
1481,1533,886
1482,1534,890
1483,1375,603
1484,1375,603
1485,1524,779
1486,1557,773
1487,1533,886
1488,443,1110
1489,1533,886
1490,1534,890
1491,1371,605
1492,1434,743
1493,1446,716
1494,1466,745
1495,1578,422
1496,1578,422
1497,1552,489
1498,1552,498
1499,1552,498
1500,1400,814
1501,1225,700
1502,1871,514
1503,1822,512
1504,1858,493
1505,1767,518
1506,1607,555
1507,1554,532
1508,1328,568
1509,1323,563
1510,1324,565
1511,1454,588
1512,1533,371
1513,1092,491
1514,1099,509
1515,443,1110
1516,1533,886
1517,1534,890
1518,1375,603
1519,1375,603
1520,1533,886
1521,1533,886
1522,1375,603
1523,1406,619
1524,1375,603
1525,1533,886
1526,443,1110
1527,1533,886
1528,1534,890
1529,1534,890
1530,1534,890
1531,1375,603
1532,1375,603
1533,1452,708
1534,1447,711
1535,1534,890
1536,1533,886
1537,433,1087
1538,443,1110
1539,1533,886
1540,1533,886
1541,1534,890
1542,1375,603
1543,1375,603
1544,1579,832
1545,1594,848
1546,1533,886
1547,444,1108
1548,438,1099
1549,438,1099
1550,438,1100
1551,438,1100
1552,443,1110
1553,1533,886
1554,1534,890
1555,1375,603
1556,1266,526
1557,1375,603
1558,438,1099
1559,443,1110
1560,438,1099
1561,443,1110
1562,429,1091
1563,429,1091
1564,443,1110
1565,440,1103
1566,1534,890
1567,1375,603
1568,1601,831
1569,1601,831
1570,443,1110
1571,438,1100
1572,443,1110
1573,1533,886
1574,1534,890
1575,443,1110
1576,1533,886
1577,1534,890
1578,1375,603
1579,1397,771
1580,709,747
1581,554,939
1582,1375,603
1583,1434,743
1584,1375,647
1585,1375,647
1586,1404,654
1587,1404,654
1588,1404,654
1589,1337,573
1590,1533,886
1591,438,1099
1592,443,1110
1593,436,1105
1594,436,1105
1595,443,1110
1596,1533,886
1597,1534,890
1598,1375,603
1599,443,1110
1600,438,1100
1601,443,1110
1602,1533,886
1603,1534,890
1604,1375,603
1605,1375,603
1606,1463,573
1607,1534,890
1608,1533,886
1609,443,1110
1610,363,1214
1611,373,1194
1612,443,1110
1613,1533,886
1614,1534,890
1615,1375,603
1616,1375,603
1617,1533,886
1618,443,1110
1619,1534,890
1620,1375,603
1621,1447,711
1622,1447,711
1623,1447,711
1624,1447,711
1625,1330,695
1626,1375,603
1627,1375,603
1628,1513,767
1629,1510,764
1630,1496,754
1631,1489,738
1632,1491,741
1633,1440,748
1634,1446,720
1635,1375,603
1636,1528,886
1637,1533,886
1638,443,1110
1639,1533,886
1640,1534,890
1641,1375,603
1642,1406,619
1643,1375,603
1644,1375,603
1645,1523,777
1646,1523,777
1647,1523,777
1648,1523,777
1649,1011,886
1650,443,1110
1651,438,1100
1652,432,1095
1653,432,1095
1654,443,1110
1655,1533,886
1656,1533,886
1657,1534,890
1658,1375,603
1659,1330,695
1660,1375,603
1661,1153,854
1662,438,1100
1663,443,1110
1664,443,1110
1665,1502,852
1666,1534,890
1667,1375,603
1668,1396,616
1669,1396,616
1670,1375,603
1671,1532,889
1672,1534,890
1673,435,1101
1674,443,1110
1675,1533,886
1676,1534,890
1677,1375,603
1678,1406,619
1679,1406,619
1680,1375,603
1681,1324,565
1682,1328,568
1683,1375,603
1684,1406,619
1685,1509,763
1686,1509,763
1687,1513,767
1688,1533,886
1689,1606,908
1690,1534,890
1691,1375,603
1692,1603,857
1693,1375,603
1694,1592,873
1695,443,1110
1696,536,923
1697,536,923
1698,443,1110
1699,443,1110
1700,1534,890
1701,1375,603
1702,1375,603
1703,1489,738
1704,1533,886
1705,443,1110
1706,443,1110
1707,438,1100
1708,438,1100
1709,443,1110
1710,1534,890
1711,1375,603
1712,1375,603
1713,1513,767
1714,1534,890
1715,443,1110
1716,1533,886
1717,1534,890
1718,1375,603
1719,1375,603
1720,1534,890
1721,443,1110
1722,445,1108
1723,1484,888
1724,1533,886
1725,1532,889
1726,1534,890
1727,1375,603
1728,1406,619
1729,1375,603
1730,1375,603
1731,1406,619
1732,1375,603
1733,1454,570
1734,1462,571
1735,1464,573
1736,1463,578
1737,1463,578
1738,1375,603
1739,1326,566
1740,1328,568
1741,1375,603
1742,2102,364
1743,1330,695
1744,1533,886
1745,1533,886
1746,475,1017
1747,443,1110
1748,438,1099
1749,443,1110
1750,443,1110
1751,1533,886
1752,1534,890
1753,1375,603
1754,1406,619
1755,1507,724
1756,1507,724
1757,1507,724
1758,1508,726
1759,1534,890
1760,433,1093
1761,443,1110
1762,1534,890
1763,1527,891
1764,1375,603
1765,1375,603
1766,1496,766
1767,1476,816
1768,1476,816
1769,1482,834
1770,1482,834
1771,1482,834
1772,1533,886
1773,1330,695
1774,443,1110
1775,1533,886
1776,1534,890
1777,1406,619
1778,1473,821
1779,1502,828
1780,1502,828
1781,1491,741
1782,1508,726
1783,1508,726
1784,1507,725
1785,1489,738
1786,1633,878
1787,1534,890
1788,1533,886
1789,443,1110
1790,438,1106
1791,438,1099
1792,438,1106
1793,443,1110
1794,1533,886
1795,1534,890
1796,1328,568
1797,1324,565
1798,1337,573
1799,1375,603
1800,1406,619
1801,1375,603
1802,1527,891
1803,1533,886
1804,438,1099
1805,424,1076
1806,432,1095
1807,443,1110
1808,1533,886
1809,1534,890
1810,1375,603
1811,1343,618
1812,1375,603
1813,1375,603
1814,1396,616
1815,1396,616
1816,1396,616
1817,1396,616
1818,1396,616
1819,1375,603
1820,1479,732
1821,1375,603
1822,1406,619
1823,1375,603
1824,1526,871
1825,1526,871
1826,1533,886
1827,1176,851
1828,438,1099
1829,443,1110
1830,438,1099
1831,443,1110
1832,1534,890
1833,1534,890
1834,1533,886
1835,1534,890
1836,1527,891
1837,1375,603
1838,1375,603
1839,1533,886
1840,443,1110
1841,1534,890
1842,1533,886
1843,1375,603
1844,1375,603
1845,1534,890
1846,1583,866
1847,1583,866
1848,1580,863
1849,1533,886
1850,438,1099
1851,443,1110
1852,438,1099
1853,1533,886
1854,1397,636
1855,1375,603
1856,1593,865
1857,1593,867
1858,1598,871
1859,1533,886
1860,1533,886
1861,1527,891
1862,1534,890
1863,1406,619
1864,738,449
1865,1467,757
1866,1375,603
1867,1406,619
1868,1375,603
1869,1579,832
1870,1579,842
1871,1575,846
1872,1572,853
1873,1375,603
1874,1406,619
1875,1375,603
1876,1533,886
1877,443,1110
1878,443,1110
1879,1533,886
1880,1534,890
1881,1375,603
1882,1533,886
1883,438,1099
1884,443,1110
1885,1533,886
1886,1534,890
1887,1375,603
1888,1406,619
1889,1375,603
1890,1375,603
1891,1534,890
1892,1533,886
1893,1531,719
1894,1537,776
1895,443,1110
1896,1533,886
1897,1534,890
1898,1375,603
1899,1406,619
1900,1375,603
1901,1533,886
1902,438,1099
1903,438,1099
1904,440,1102
1905,443,1110
1906,1533,886
1907,1534,890
1908,1375,603
1909,1406,624
1910,1406,624
1911,1406,624
1912,1375,603
1913,1575,717
1914,1661,704
1915,1555,722
1916,1538,716
1917,1531,711
1918,1522,704
1919,1489,738
1920,1375,603
1921,1330,695
1922,1528,926
1923,1226,783
1924,1563,913
1925,1468,918
1926,1236,626
1927,1406,624
1928,1394,653
1929,1375,603
1930,1449,750
1931,1454,872
1932,1454,872
1933,1503,815
1934,1479,816
